key,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug,Rank
"bug1#src/lib_json/json_value.cpp#Path::Path(const Json::String & path, const class Json::PathArgument & a1, const class Json::PathArgument & a2, const class Json::PathArgument & a3, const class Json::PathArgument & a4, const class Json::PathArgument & a5)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Comments::Comments(const class Json::Value::Comments & that),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Path::addPathInArg(const Json::String & , const Json::Path::InArgs & in, InArgs::const_iterator & itInArg, class PathArgument::Kind kind)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Path::invalidPath(const Json::String & , int )",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Path::make(class Json::Value & root),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Path::makePath(const Json::String & path, const Json::Path::InArgs & in)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Path::resolve(const class Json::Value & root),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_value.cpp#Path::resolve(const class Json::Value & root, const class Json::Value & defaultValue)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#PathArgument::PathArgument(),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#Comments::get(enum Json::CommentPlacement slot),3,0,120,3,0,0.0,0.0,-1,-0.024193548387096774,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#CZString::swap(class Json::Value::CZString & other),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#Reader::recoverFromError(enum Json::Reader::TokenType skipUntilToken),7,0,116,3,0,0.0,0.0,-1,-0.05645161290322581,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#Reader::skipCommentTokens(class Json::Reader::Token & token),17,0,106,3,0,0.0,0.0,-1,-0.13709677419354838,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#Reader::skipSpaces(),17,0,106,3,0,0.0,0.0,-1,-0.13709677419354838,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#getValidReaderKeys(std::set<String> * valid_keys),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#operator>>(Json::IStream & sin, class Json::Value & root)",1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#parseFromStream(const class CharReader::Factory & fact, Json::IStream & sin, class Json::Value * root, Json::String * errs)",4,0,119,3,0,0.0,0.0,-1,-0.03225806451612903,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_tool.h#codePointToUTF8(unsigned int cp),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)",8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)",25,0,98,3,0,0.0,0.0,-1,-0.20161290322580644,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#CZString::operator==(const class Json::Value::CZString & other),71,0,52,3,0,0.0,0.0,-1,-0.5725806451612904,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#CZString::CZString(class Json::Value::CZString && other),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#CZString::data(),23,0,100,3,0,0.0,0.0,-1,-0.18548387096774194,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#CZString::isStaticString(),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#CZString::length(),21,0,102,3,0,0.0,0.0,-1,-0.1693548387096774,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other),85,2,38,1,0,2.011627906976744,0.022727272727272728,-1,1.314516129032258,0.1237968921180346,0.015873015873015872,2,0,692.0
bug1#src/lib_json/json_value.cpp#CZString::operator=(class Json::Value::CZString && other),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#CZString::operator=(const class Json::Value::CZString & other),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::skipCommentTokens(class Json::OurReader::Token & token),35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::skipBom(_Bool allowBom),35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::recoverFromError(enum Json::OurReader::TokenType skipUntilToken),11,0,112,3,0,0.0,0.0,-1,-0.08870967741935484,0.0,0.0,0,0,692.0
"bug1#src/jsontestrunner/main.cpp#runTest(const struct Options & opts, _Bool use_legacy)",0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
"bug1#src/jsontestrunner/main.cpp#parseCommandLine(int argc, const char ** argv, struct Options * opts)",0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug1#src/jsontestrunner/main.cpp#printConfig(),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug1#src/jsontestrunner/main.cpp#printUsage(const char ** argv),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
"bug1#src/jsontestrunner/main.cpp#printValueTree(FILE * fout, Json::Value & value, const Json::String & path)",0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug1#src/jsontestrunner/main.cpp#readInputTestFile(const char * path),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
"bug1#src/jsontestrunner/main.cpp#removeSuffix(const Json::String & path, const Json::String & extension)",0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
"bug1#src/jsontestrunner/main.cpp#rewriteValueTree(const Json::String & rewritePath, const Json::Value & root, struct Options::writeFuncType write, Json::String * rewrite)",0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug1#src/jsontestrunner/main.cpp#useBuiltStyledStreamWriter(const Json::Value & root),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug1#src/jsontestrunner/main.cpp#normalizeFloatingPointStr(double value),0,0,123,3,0,6.9326062883307e-310,0.0,-1,0.0,1.1111916e-316,0.0,0,0,692.0
bug1#src/jsontestrunner/main.cpp#useStyledStreamWriter(const Json::Value & root),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug1#src/jsontestrunner/main.cpp#useStyledWriter(const Json::Value & root),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#CharReaderBuilder::CharReaderBuilder(),37,0,86,3,0,0.0,0.0,-1,-0.2983870967741936,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#CharReaderBuilder::newCharReader(),35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#CharReaderBuilder::operator[](const Json::String & key),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#CharReaderBuilder::setDefaults(Json::Value * settings),37,0,86,3,0,0.0,0.0,-1,-0.2983870967741936,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#CharReaderBuilder::strictMode(Json::Value * settings),3,0,120,3,0,0.0,0.0,-1,-0.024193548387096774,0.0,0.0,0,0,692.0
"bug1#src/jsontestrunner/main.cpp#parseAndSaveValueTree(const Json::String & input, const Json::String & actual, const Json::String & kind, const Json::Features & features, _Bool parseOnly, Json::Value * root, _Bool use_legacy)",0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
"bug1#src/jsontestrunner/main.cpp#main(int argc, const char ** argv)",0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::readValue(),35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
bug1#include/json/value.h#ValueConstIterator::operator++(),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#include/json/reader.h#FUNCTIONNOTFOUND,66,0,57,3,0,0.0,0.0,-1,-0.532258064516129,0.0,0.0,0,0,692.0
bug1#include/json/reader.h#Factory::~Factory(),37,0,86,3,0,0.0,0.0,-1,-0.2983870967741936,0.0,0.0,0,0,692.0
bug1#include/json/value.h#StaticString::StaticString(const char * czstring),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#include/json/value.h#StaticString::c_str(),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#include/json/value.h#Value::as(),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#include/json/value.h#Value::is(),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#include/json/value.h#ValueConstIterator::operator*(),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#include/json/value.h#ValueIterator::operator--(),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/jsontestrunner/main.cpp#FUNCTIONNOTFOUND,0,0,123,3,0,6.9326062883307e-310,0.0,-1,0.0,6.93260628825637e-310,0.0,0,0,692.0
bug1#include/json/value.h#ValueIterator::operator->(),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#include/json/value.h#ValueIteratorBase::operator-(const Json::ValueIteratorBase::SelfType & other),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#include/json/value.h#ValueIteratorBase::operator==(const Json::ValueIteratorBase::SelfType & other),6,0,117,3,0,0.0,0.0,-1,-0.04838709677419355,0.0,0.0,0,0,692.0
bug1#include/json/writer.h#FUNCTIONNOTFOUND,16,0,107,3,0,0.0,0.0,-1,-0.12903225806451613,0.0,0.0,0,0,692.0
bug1#include/json/writer.h#FastWriter::~FastWriter(),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#include/json/writer.h#StyledStreamWriter::~StyledStreamWriter(),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#include/json/writer.h#StyledWriter::~StyledWriter(),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#CharReaderBuilder::validate(Json::Value * invalid),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#CharReaderBuilder::~CharReaderBuilder(),37,0,86,3,0,0.0,0.0,-1,-0.2983870967741936,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#FUNCTIONNOTFOUND,66,0,57,3,0,0.0,0.0,-1,-0.532258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::readArray(class Json::OurReader::Token & token),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::getLocationLineAndColumn(Json::OurReader::Location location),17,0,106,3,0,0.0,0.0,-1,-0.13709677419354838,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::getLocationLineAndColumn(Json::OurReader::Location location, int & line, int & column)",17,0,106,3,0,0.0,0.0,-1,-0.13709677419354838,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::getNextChar(),35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::getStructuredErrors(),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::match(const Json::OurReader::Char * pattern, int patternLength)",10,0,113,3,0,0.0,0.0,-1,-0.08064516129032258,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::normalizeEOL(class OurReader::Location begin, class OurReader::Location end)",6,0,117,3,0,0.0,0.0,-1,-0.04838709677419355,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::parse(const char * beginDoc, const char * endDoc, class Json::Value & root, _Bool collectComments)",35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::readCStyleComment(_Bool * containsNewLineResult),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#Features::Features(),66,0,57,3,0,0.0,0.0,-1,-0.532258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::readComment(),6,0,117,3,0,0.0,0.0,-1,-0.04838709677419355,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::readCppStyleComment(),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::readNumber(_Bool checkInf),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::readObject(class Json::OurReader::Token & token),24,0,99,3,0,0.0,0.0,-1,-0.1935483870967742,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::readString(),27,0,96,3,0,0.0,0.0,-1,-0.21774193548387094,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::readStringSingleQuote(),3,0,120,3,0,0.0,0.0,-1,-0.024193548387096774,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::readToken(class Json::OurReader::Token & token),35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::getFormattedErrorMessages(),35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::decodeUnicodeEscapeSequence(class Json::OurReader::Token & token, Json::OurReader::Location & current, Json::OurReader::Location end, unsigned int & ret_unicode)",3,0,120,3,0,0.0,0.0,-1,-0.024193548387096774,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::decodeUnicodeCodePoint(class Json::OurReader::Token & token, Json::OurReader::Location & current, Json::OurReader::Location end, unsigned int & unicode)",3,0,120,3,0,0.0,0.0,-1,-0.024193548387096774,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::decodeString(class Json::OurReader::Token & token, Json::String & decoded)",27,0,96,3,0,0.0,0.0,-1,-0.21774193548387094,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#Features::all(),66,0,57,3,0,0.0,0.0,-1,-0.532258064516129,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurCharReader::OurCharReader(_Bool collectComments, const class Json::OurFeatures & features)",35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurCharReader::parse(const char * beginDoc, const char * endDoc, class Json::Value * root, Json::String * errs)",35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurFeatures::all(),35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::OurReader(const class Json::OurFeatures & features),35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::addComment(Json::OurReader::Location begin, Json::OurReader::Location end, enum Json::CommentPlacement placement)",6,0,117,3,0,0.0,0.0,-1,-0.04838709677419355,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::addError(const Json::String & message, class Json::OurReader::Token & token, Json::OurReader::Location extra)",17,0,106,3,0,0.0,0.0,-1,-0.13709677419354838,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::addErrorAndRecover(const Json::String & message, class Json::OurReader::Token & token, enum Json::OurReader::TokenType skipUntilToken)",6,0,117,3,0,0.0,0.0,-1,-0.04838709677419355,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::containsNewLine(class OurReader::Location begin, class OurReader::Location end)",6,0,117,3,0,0.0,0.0,-1,-0.04838709677419355,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::currentValue(),35,0,88,3,0,0.0,0.0,-1,-0.28225806451612906,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::decodeDouble(class Json::OurReader::Token & token),0,0,123,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::decodeDouble(class Json::OurReader::Token & token, class Json::Value & decoded)",3,0,120,3,0,0.0,0.0,-1,-0.024193548387096774,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::decodeNumber(class Json::OurReader::Token & token),7,0,116,3,0,0.0,0.0,-1,-0.05645161290322581,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_reader.cpp#OurReader::decodeNumber(class Json::OurReader::Token & token, class Json::Value & decoded)",8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_reader.cpp#OurReader::decodeString(class Json::OurReader::Token & token),21,0,102,3,0,0.0,0.0,-1,-0.1693548387096774,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#PathArgument::PathArgument(Json::ArrayIndex index),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#PathArgument::PathArgument(const char * key),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#valueToQuotedString(const char * value),6,0,117,3,0,0.0,0.0,-1,-0.04838709677419355,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::writeWithIndent(const Json::String & value),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::unindent(),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::write(const class Json::Value & root, Json::OStream * sout)",14,0,109,3,0,0.0,0.0,-1,-0.1129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::writeArrayValue(const class Json::Value & value),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::writeCommentAfterValueOnSameLine(const class Json::Value & root),14,0,109,3,0,0.0,0.0,-1,-0.1129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::writeCommentBeforeValue(const class Json::Value & root),14,0,109,3,0,0.0,0.0,-1,-0.1129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::writeIndent(),9,0,114,3,0,0.0,0.0,-1,-0.07258064516129033,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::writeValue(const class Json::Value & value),14,0,109,3,0,0.0,0.0,-1,-0.1129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#FUNCTIONNOTFOUND,14,0,109,3,0,0.0,0.0,-1,-0.1129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::isMultilineArray(const class Json::Value & value),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#Factory::~Factory(),16,0,107,3,0,0.0,0.0,-1,-0.12903225806451613,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#FastWriter::FastWriter(),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#FastWriter::dropNullPlaceholders(),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#FastWriter::enableYAMLCompatibility(),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#FastWriter::omitEndingLineFeed(),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#FastWriter::write(const class Json::Value & root),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#FastWriter::writeValue(const class Json::Value & value),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::pushValue(const Json::String & value),14,0,109,3,0,0.0,0.0,-1,-0.1129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::indent(),8,0,115,3,0,0.0,0.0,-1,-0.06451612903225806,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StreamWriter::~StreamWriter(),14,0,109,3,0,0.0,0.0,-1,-0.1129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::computeDistance(const Json::ValueIteratorBase::SelfType & other),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueConstIterator::ValueConstIterator(const class Json::ValueIterator & other),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueConstIterator::ValueConstIterator(const class Value::ObjectValues::iterator & current),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueConstIterator::operator=(const class Json::ValueIteratorBase & other),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueIterator::ValueIterator(),4,0,119,3,0,0.0,0.0,-1,-0.03225806451612903,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueIterator::ValueIterator(const class Json::ValueConstIterator & other),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueIterator::operator=(const Json::ValueIterator::SelfType & other),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::ValueIteratorBase(),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::copy(const Json::ValueIteratorBase::SelfType & other),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::hasCommentForValue(const class Json::Value & value),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::decrement(),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::index(),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::key(),3,0,120,3,0,0.0,0.0,-1,-0.024193548387096774,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::memberName(),1,0,122,3,0,0.0,0.0,-1,-0.008064516129032258,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::memberName(const char ** end),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_valueiterator.inl#ValueIteratorBase::name(),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
"bug1#src/lib_json/json_writer.cpp#BuiltStyledStreamWriter::BuiltStyledStreamWriter(Json::String indentation, struct CommentStyle::Enum cs, Json::String colonSymbol, Json::String nullSymbol, Json::String endingLineFeedSymbol, _Bool useSpecialFloats, _Bool emitUTF8, unsigned int precision, enum Json::PrecisionType precisionType)",14,0,109,3,0,0.0,0.0,-1,-0.1129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StreamWriter::StreamWriter(),14,0,109,3,0,0.0,0.0,-1,-0.1129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StreamWriterBuilder::StreamWriterBuilder(),16,0,107,3,0,0.0,0.0,-1,-0.12903225806451613,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_value.cpp#RuntimeError::RuntimeError(const Json::String & msg),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledWriter::writeIndent(),5,0,118,3,0,0.0,0.0,-1,-0.04032258064516129,0.0,0.0,0,0,692.0
bug1#src/lib_json/json_writer.cpp#StyledWriter::isMultilineArray(const class Json::Value & value),2,0,121,3,0,0.0,0.0,-1,-0.016129032258064516,0.0,0.0,0,0,692.0
