key,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug,Rank
bug4#src/lib_json/json_value.cpp#Value::releasePayload(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestIteratorTestconvert::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestIteratorTestdistance::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestallowNumericKeysTest_3::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/jsontest.cpp#Runner::testCount(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::dupPayload(const class Json::Value & other),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::dupMeta(const class Json::Value & other),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestparseArray::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestEscapeSequenceTestwriteEscapeSequence::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestparseChineseWithOneError::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestparseComment::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestparseObject::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestparseSpecialFloat::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestparseString::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestallowNumericKeysTest_1::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestRValueTestmoveConstruction::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestMemberTemplateIsBehavesSameAsNamedIs::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::Value(const class Json::Value & other),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestparseWithNoErrors::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestMemberTemplateAsBehavesSameAsNamedAs::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
"bug4#src/lib_json/json_value.cpp#Value::initBasic(enum Json::ValueType type, _Bool allocated)",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::append(class Json::Value && value),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestIteratorTeststaticStringKey::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestIteratorTestreverseIterator::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestIteratorTestnullValues::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/lib_json/json_value.cpp#Value::Value(double value),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestIteratorTestnames::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestIteratorTestindexes::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestFastWriterTestdropNullPlaceholders::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
bug4#src/test_lib_json/main.cpp#TestReaderTestparseWithDetailError::factory(),122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0,234.0
